nombre_carrera,universidad,tipo_universidad,ciudad,comunidad_autonoma,modalidad,duracion_años,creditos_ects,rama_conocimiento,nota_corte,plazas,idioma,url_info
Grado en Magisterio de Educación Primaria,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,8.9,150,Valenciano/Español,https://www.uv.es
Grado en Magisterio de Educación Primaria,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,105,Español,https://www.uva.es
Grado en Magisterio de Educación Primaria,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ciencias Sociales y Jurídicas,9.1,115,Gallego/Español,https://www.uvigo.gal
Grado en Magisterio de Educación Primaria,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ciencias Sociales y Jurídicas,9.2,130,Español,https://www.unizar.es
Grado en Magisterio de Educación Primaria,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ciencias Sociales y Jurídicas,11.4,90,Catalán/Español,https://www.uib.es
Grado en Magisterio de Educación Primaria,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ciencias Sociales y Jurídicas,9.8,140,Vasco/Español,https://www.ehu.eus
Grado en Marketing,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,11.0,90,Español/Inglés,https://www.ie.edu
Grado en Marketing,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.8,80,Español,https://www.uax.es
Grado en Marketing,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,11.8,170,Catalán/Español,https://www.uab.cat
Grado en Marketing,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.7,105,Español,https://www.uam.es
Grado en Marketing,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,11.3,105,Español,https://www.uchceu.es
Grado en Marketing,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.9,55,Español/Inglés,https://www.uspceu.com
Grado en Marketing,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.5,175,Español/Inglés,https://www.uc3m.es
Grado en Marketing,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,60,Español/Inglés,https://www.ucam.edu
Grado en Marketing,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,11.0,100,Español,https://www.ucv.es
Grado en Marketing,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.8,150,Español,https://www.ucm.es
Grado en Marketing,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,9.3,55,Español/Inglés,https://www.ufv.es
Grado en Marketing,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,115,Español/Inglés,https://www.uic.es
Grado en Marketing,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,9.6,130,Valenciano/Español,https://www.uji.es
Grado en Marketing,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,9.9,65,Español/Inglés,https://www.uloyola.es
Grado en Marketing,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.5,135,Valenciano/Español,https://www.umh.es
Grado en Marketing,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,9.7,95,Español/Inglés,https://www.nebrija.es
Grado en Marketing,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.0,110,Español,https://www.upo.es
Grado en Marketing,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ciencias Sociales y Jurídicas,11.3,125,Español,https://www.upct.es
Grado en Marketing,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,12.0,120,Catalán/Español,https://www.upc.edu
Grado en Marketing,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,9.4,150,Español/Inglés,https://www.upm.es
Grado en Marketing,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.8,145,Valenciano/Español,https://www.upv.es
Grado en Marketing,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,90,Catalán/Español/Inglés,https://www.upf.edu
Grado en Marketing,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,10.4,80,Español/Inglés,https://www.comillas.edu
Grado en Marketing,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,190,Español/Vasco,https://www.unavarra.es
Grado en Marketing,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.4,105,Español,https://www.urjc.es
Grado en Marketing,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,11.3,80,Catalán/Español,https://www.urv.cat
Grado en Marketing,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ciencias Sociales y Jurídicas,9.0,120,Español/Inglés,https://www.usj.es
Grado en Marketing,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ciencias Sociales y Jurídicas,9.8,90,Gallego/Español,https://www.udc.es
Grado en Marketing,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,11.9,155,Español,https://www.uah.es
Grado en Marketing,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,11.6,105,Valenciano/Español,https://www.ua.es
Grado en Marketing,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.2,120,Español,https://www.ual.es
Grado en Marketing,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,10.2,175,Catalán/Español,https://www.ub.edu
Grado en Marketing,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,120,Español,https://www.ubu.es
Grado en Marketing,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ciencias Sociales y Jurídicas,10.6,85,Español,https://www.unican.es
Grado en Marketing,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ciencias Sociales y Jurídicas,11.0,120,Español,https://www.uclm.es
Grado en Marketing,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.9,125,Español,https://www.uca.es
Grado en Marketing,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,11.5,140,Español,https://www.uco.es
Grado en Marketing,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ciencias Sociales y Jurídicas,10.8,60,Español/Inglés,https://www.deusto.es
Grado en Marketing,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Ciencias Sociales y Jurídicas,9.8,155,Español,https://www.unex.es
Grado en Marketing,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,11.0,120,Catalán/Español,https://www.udg.edu
Grado en Marketing,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,11.2,120,Español,https://www.ugr.es
Grado en Marketing,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,9.2,130,Español,https://www.uhu.es
Grado en Marketing,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.6,160,Español,https://www.ujaen.es
Grado en Marketing,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,130,Español,https://www.ull.es
Grado en Marketing,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,195,Español,https://www.unirioja.es
Grado en Marketing,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Ciencias Sociales y Jurídicas,9.7,140,Español,https://www.ulpgc.es
Grado en Marketing,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.0,150,Español,https://www.unileon.es
Grado en Marketing,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,9.4,190,Catalán/Español,https://www.udl.es
Grado en Marketing,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,55,Vasco/Español,https://www.mondragon.edu
Grado en Marketing,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ciencias Sociales y Jurídicas,10.8,80,Español,https://www.um.es
Grado en Marketing,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.4,185,Español,https://www.uma.es
Grado en Marketing,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Ciencias Sociales y Jurídicas,9.7,85,Español/Inglés,https://www.unav.edu
Grado en Marketing,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Ciencias Sociales y Jurídicas,11.9,80,Español,https://www.uniovi.es
Grado en Marketing,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.9,80,Español,https://www.usal.es
Grado en Marketing,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,170,Gallego/Español,https://www.usc.gal
Grado en Marketing,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,11.9,150,Español,https://www.us.es
Grado en Marketing,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,9.7,100,Valenciano/Español,https://www.uv.es
Grado en Marketing,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,9.2,160,Español,https://www.uva.es
Grado en Marketing,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,155,Gallego/Español,https://www.uvigo.gal
Grado en Marketing,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,160,Español,https://www.unizar.es
Grado en Marketing,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ciencias Sociales y Jurídicas,11.8,155,Catalán/Español,https://www.uib.es
Grado en Marketing,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ciencias Sociales y Jurídicas,11.4,130,Vasco/Español,https://www.ehu.eus
Grado en Pedagogía,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.2,80,Español/Inglés,https://www.ie.edu
Grado en Pedagogía,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,8.1,70,Español,https://www.uax.es
Grado en Pedagogía,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,9.2,80,Catalán/Español,https://www.uab.cat
Grado en Pedagogía,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,65,Español,https://www.uam.es
Grado en Pedagogía,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,55,Español,https://www.uchceu.es
Grado en Pedagogía,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,10.0,40,Español/Inglés,https://www.uspceu.com
Grado en Pedagogía,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,9.5,130,Español/Inglés,https://www.uc3m.es
Grado en Pedagogía,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ciencias Sociales y Jurídicas,9.0,65,Español/Inglés,https://www.ucam.edu
Grado en Pedagogía,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.0,50,Español,https://www.ucv.es
Grado en Pedagogía,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,9.1,85,Español,https://www.ucm.es
Grado en Pedagogía,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,8.4,60,Español/Inglés,https://www.ufv.es
Grado en Pedagogía,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,10.7,85,Español/Inglés,https://www.uic.es
Grado en Pedagogía,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,110,Valenciano/Español,https://www.uji.es
Grado en Pedagogía,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,10.9,85,Español/Inglés,https://www.uloyola.es
Grado en Pedagogía,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,8.5,105,Valenciano/Español,https://www.umh.es
Grado en Pedagogía,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,8.8,50,Español/Inglés,https://www.nebrija.es
Grado en Pedagogía,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,8.8,105,Español,https://www.upo.es
Grado en Pedagogía,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,10.2,65,Catalán/Español/Inglés,https://www.upf.edu
Grado en Pedagogía,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,80,Español/Inglés,https://www.comillas.edu
Grado en Pedagogía,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ciencias Sociales y Jurídicas,8.1,90,Español/Vasco,https://www.unavarra.es
Grado en Pedagogía,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,8.5,90,Español,https://www.urjc.es
Grado en Pedagogía,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,8.9,120,Catalán/Español,https://www.urv.cat
Grado en Pedagogía,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ciencias Sociales y Jurídicas,8.3,65,Español/Inglés,https://www.usj.es
Grado en Pedagogía,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ciencias Sociales y Jurídicas,10.9,145,Gallego/Español,https://www.udc.es
Grado en Pedagogía,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ciencias Sociales y Jurídicas,8.1,145,Español,https://www.uah.es
Grado en Pedagogía,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ciencias Sociales y Jurídicas,10.4,145,Valenciano/Español,https://www.ua.es
Grado en Pedagogía,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ciencias Sociales y Jurídicas,9.1,140,Español,https://www.ual.es
Grado en Pedagogía,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias Sociales y Jurídicas,9.3,80,Catalán/Español,https://www.ub.edu
Grado en Pedagogía,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ciencias Sociales y Jurídicas,10.3,90,Español,https://www.ubu.es
Grado en Pedagogía,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ciencias Sociales y Jurídicas,10.1,95,Español,https://www.unican.es
